"1922";"troms il think time football stop take step back t";"0.02434";"0.18491";"0.05024";"0.00017";"0.11930";"0.00017";"0.00017";"0.40073";"0.16937";"0.00017";"0.00190";"0.04852"
"1923";"germany ha passed covid death france told may soon";"0.00022";"0.02853";"0.22234";"0.00022";"0.00022";"0.00022";"0.00022";"0.01764";"0.00022";"0.72321";"0.00675";"0.00022"
"1924";"blog closing keep following coverage new live blog";"0.00003";"0.01871";"0.36625";"0.00003";"0.00103";"0.04406";"0.00003";"0.00003";"0.00237";"0.56737";"0.00003";"0.00003"
"1925";"thats samantha lock today please join later today ";"0.05682";"0.00428";"0.60182";"0.03365";"0.00003";"0.02484";"0.00003";"0.00003";"0.06889";"0.20857";"0.00101";"0.00003"
"1926";"germany ha extended tightened national lockdown de";"0.00021";"0.14035";"0.20012";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.65561";"0.00227";"0.00021"
"1927";"medal count winner olympics unpredictable usual du";"0.00011";"0.00435";"0.08810";"0.00223";"0.01813";"0.01283";"0.62140";"0.05630";"0.19307";"0.00011";"0.00329";"0.00011"
"1928";"first sheet paper featuring face min aung hlaing f";"0.00018";"0.18129";"0.01438";"0.00018";"0.58434";"0.00018";"0.00018";"0.02859";"0.15820";"0.00018";"0.03214";"0.00018"
"1929";"case ethel julius rosenberg young jewish american ";"0.06820";"0.07703";"0.00013";"0.00013";"0.12620";"0.06316";"0.00013";"0.00013";"0.19932";"0.00013";"0.00013";"0.46533"
"1930";"sceptical academic paul mckeigue might perhaps won";"0.00018";"0.07383";"0.00018";"0.00018";"0.32462";"0.39302";"0.00018";"0.00018";"0.17029";"0.00193";"0.00018";"0.03525"
"1931";"inauguration american president solemn symbolic oc";"0.32407";"0.40004";"0.02419";"0.07817";"0.00420";"0.00020";"0.00620";"0.00020";"0.16014";"0.00220";"0.00020";"0.00020"
"1932";"im one eight student first coaching analysis cours";"0.00019";"0.00019";"0.08209";"0.13235";"0.00019";"0.16958";"0.00019";"0.16400";"0.25149";"0.00019";"0.00019";"0.19937"
"1933";"blog closed follow latest update pandemic around w";"0.00069";"0.00862";"0.32817";"0.00003";"0.03932";"0.00003";"0.00003";"0.00003";"0.06705";"0.46220";"0.09280";"0.00102"
"1934";"sworn enemy iran israel much common regional power";"0.09488";"0.73676";"0.00018";"0.00018";"0.16503";"0.00018";"0.00018";"0.00018";"0.00018";"0.00018";"0.00193";"0.00018"
"1935";"uk ha left list country exempted tighter export re";"0.00021";"0.10317";"0.00021";"0.00021";"0.03453";"0.01308";"0.00021";"0.00021";"0.00021";"0.63728";"0.21042";"0.00021"
"1936";"uk government planning slash number red list count";"0.00003";"0.06722";"0.56686";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.36562";"0.00003";"0.00003"
"1937";"kwasi kwarteng business secretary ha told mp dange";"0.00377";"0.21271";"0.04074";"0.03463";"0.00003";"0.21983";"0.00003";"0.00139";"0.15301";"0.00003";"0.33380";"0.00003"
"1938";"company used ship huge stockpile ammonium nitrate ";"0.00439";"0.00439";"0.00021";"0.00021";"0.57737";"0.16750";"0.00439";"0.00021";"0.05876";"0.00230";"0.16123";"0.01903"
"1939";"team sturgeon team salmond watching parliamentary ";"0.08592";"0.00018";"0.00018";"0.00018";"0.00018";"0.54196";"0.00018";"0.00018";"0.35407";"0.00201";"0.00018";"0.01478"
"1940";"australia domestic spy chief ha vowed continue cal";"0.00017";"0.24836";"0.00017";"0.02775";"0.27766";"0.25353";"0.00017";"0.00017";"0.19149";"0.00017";"0.00017";"0.00017"
"1941";"hello imogen dewey main story friday april action ";"0.04910";"0.05046";"0.14431";"0.20416";"0.06542";"0.18512";"0.00014";"0.00558";"0.20824";"0.06406";"0.02190";"0.00150"
"1942";"nodding acquaintance greece greek music name mikis";"0.00010";"0.00108";"0.00010";"0.00010";"0.18572";"0.00992";"0.00010";"0.00010";"0.09733";"0.00992";"0.00010";"0.69544"
"1943";"blog closed latest covid story link see coronaviru";"0.06459";"0.01301";"0.29718";"0.00902";"0.00003";"0.05527";"0.00003";"0.00003";"0.03331";"0.52745";"0.00003";"0.00003"
"1944";"death john f kennedy grew dekalb illinois small to";"0.00194";"0.00018";"0.00018";"0.00018";"0.00018";"0.00194";"0.01431";"0.00371";"0.74373";"0.00194";"0.00018";"0.23154"
"1945";"european union ha released detail long proposed ca";"0.02049";"0.29223";"0.03408";"0.43376";"0.00011";"0.00464";"0.00011";"0.00011";"0.00011";"0.00011";"0.21411";"0.00011"
"1946";"december group outgoing twentysomethings gathered ";"0.00008";"0.00008";"0.01057";"0.00008";"0.02510";"0.00008";"0.00089";"0.00008";"0.87645";"0.00654";"0.00008";"0.07997"
"1947";"start conversation donald trump day matter time so";"0.14420";"0.08324";"0.00011";"0.00011";"0.00011";"0.00898";"0.00011";"0.00344";"0.41798";"0.00454";"0.00011";"0.33706"
"1948";"hilarious work called diary victorian dandy yinka ";"0.00012";"0.00012";"0.00130";"0.01428";"0.00012";"0.00012";"0.00012";"0.00012";"0.37783";"0.00012";"0.00248";"0.60328"
"1949";"blog closed follow latest update pandemic around w";"0.00791";"0.01580";"0.46240";"0.00003";"0.00036";"0.02368";"0.00003";"0.00003";"0.01185";"0.45977";"0.00003";"0.01809"
"1950";"sunday nick clegg succession interview us biggest ";"0.09941";"0.07987";"0.00008";"0.00008";"0.00252";"0.34123";"0.00008";"0.00008";"0.45440";"0.00008";"0.00008";"0.02206"
"1951";"thats samantha lock today meantime follow along co";"0.00133";"0.01555";"0.68832";"0.01005";"0.00003";"0.00003";"0.03268";"0.01264";"0.00165";"0.23539";"0.00230";"0.00003"
"1952";"kind country scotland prosper surprisingly given s";"0.00014";"0.11443";"0.00014";"0.30722";"0.00014";"0.06210";"0.00289";"0.08138";"0.10204";"0.00014";"0.11581";"0.21358"
"1953";"new political alliance way tackle huge wall corrup";"0.00215";"0.66921";"0.01780";"0.00020";"0.09605";"0.00020";"0.00020";"0.00215";"0.13517";"0.00020";"0.04323";"0.03345"
"1954";"brazil surpassed death covid saturday health minis";"0.00003";"0.02467";"0.33367";"0.00003";"0.02240";"0.00003";"0.02565";"0.01203";"0.09147";"0.48962";"0.00003";"0.00036"
"1955";"tennis player across world attracts drama like yul";"0.00021";"0.10442";"0.18311";"0.00021";"0.03211";"0.00447";"0.21501";"0.00872";"0.44045";"0.00021";"0.01085";"0.00021"
"1956";"thats samantha lock reporting sydney australia tha";"0.00003";"0.01623";"0.54446";"0.00069";"0.00003";"0.00003";"0.00003";"0.00003";"0.02912";"0.39273";"0.01623";"0.00036"
"1957";"donald trump expected issue presidential pardon tu";"0.84662";"0.02965";"0.00020";"0.00020";"0.00020";"0.05715";"0.00216";"0.00020";"0.05518";"0.00020";"0.00020";"0.00805"
"1958";"lee carter marine corp veteran lyft driver also so";"0.28271";"0.14624";"0.00010";"0.01849";"0.00010";"0.00010";"0.00010";"0.00010";"0.30788";"0.00010";"0.04752";"0.19657"
"1959";"facebook allowed president honduras artificially i";"0.09648";"0.02806";"0.00433";"0.00014";"0.18724";"0.58098";"0.00014";"0.00014";"0.04203";"0.06018";"0.00014";"0.00014"
"1960";"riot capitol january embarrassed american politici";"0.21549";"0.19243";"0.00019";"0.01749";"0.11553";"0.00019";"0.00019";"0.00404";"0.15206";"0.00211";"0.04248";"0.25779"
"1961";"alisa meissner paying day soviet union decision ex";"0.04712";"0.03284";"0.00020";"0.00020";"0.40412";"0.01448";"0.00020";"0.00224";"0.24092";"0.00020";"0.00020";"0.25724"
"1962";"myanmar army ha ordered internet service provider ";"0.00205";"0.03369";"0.00019";"0.00019";"0.72803";"0.16400";"0.00019";"0.00019";"0.02252";"0.04859";"0.00019";"0.00019"
"1963";"british prime minister absent world stage past fou";"0.00231";"0.73253";"0.00021";"0.02336";"0.05282";"0.00021";"0.00021";"0.00021";"0.18119";"0.00231";"0.00021";"0.00442"
"1964";"brazil ha reported new coronavirus death health mi";"0.01598";"0.01143";"0.34474";"0.00003";"0.01370";"0.00329";"0.00003";"0.00003";"0.00003";"0.61034";"0.00003";"0.00036"
"1965";"thats thanks following evening colleague australia";"0.03834";"0.02744";"0.37055";"0.00003";"0.01192";"0.00003";"0.00003";"0.00267";"0.00003";"0.54887";"0.00003";"0.00003"
"1966";"happening vienna joint commission responsible over";"0.02511";"0.79866";"0.00016";"0.00016";"0.06098";"0.04850";"0.00016";"0.00016";"0.00016";"0.00172";"0.06410";"0.00016"
"1967";"emerging holy family hospital new delhi ram verma ";"0.00020";"0.00020";"0.15430";"0.00020";"0.00020";"0.04075";"0.00020";"0.00426";"0.17052";"0.62672";"0.00020";"0.00223"
"1968";"thats tonight liveblog well sid lowes match report";"0.00008";"0.00397";"0.00008";"0.00008";"0.00086";"0.00008";"0.00008";"0.98902";"0.00475";"0.00008";"0.00086";"0.00008"
"1969";"still receiving excellent question im afraid going";"0.00366";"0.07534";"0.00004";"0.52353";"0.00004";"0.04384";"0.00004";"0.00004";"0.26939";"0.00004";"0.08403";"0.00004"
"1970";"thats today thanks following along sure check back";"0.00837";"0.00109";"0.01149";"0.00005";"0.00005";"0.00161";"0.83105";"0.00005";"0.14193";"0.00057";"0.00005";"0.00369"
"1971";"australian accountant graeme briggs meeting proved";"0.00008";"0.05123";"0.00008";"0.00008";"0.02896";"0.80688";"0.00173";"0.00338";"0.05783";"0.00008";"0.04958";"0.00008"
"1972";"former labour mp stan newens ha died aged would ne";"0.00016";"0.26159";"0.00016";"0.00016";"0.10539";"0.24679";"0.00016";"0.00016";"0.00016";"0.00674";"0.01661";"0.36189"
"1973";"cal flyns fascinating feature implication falling ";"0.02526";"0.08975";"0.17037";"0.11662";"0.00197";"0.05392";"0.01093";"0.00018";"0.25457";"0.00018";"0.07184";"0.20441"
"1974";"blog closed follow latest update pandemic around w";"0.01263";"0.00003";"0.42424";"0.00003";"0.00617";"0.00003";"0.00003";"0.00165";"0.00003";"0.55509";"0.00003";"0.00003"
"1975";"maverick rewilder derek gow wearing extremely smal";"0.00107";"0.03407";"0.07581";"0.54368";"0.00301";"0.02048";"0.00010";"0.01369";"0.24083";"0.00010";"0.00107";"0.06610"
"1976";"trevor noah full week joe bidens presidency late n";"0.40912";"0.00200";"0.00200";"0.00927";"0.05471";"0.00018";"0.00018";"0.00018";"0.49091";"0.03108";"0.00018";"0.00018"
"1977";"right one medal still undecided today china curren";"0.00003";"0.00003";"0.00003";"0.00003";"0.00582";"0.00095";"0.86213";"0.01833";"0.11256";"0.00003";"0.00003";"0.00003"
"1978";"follow live coverage thank reading going close liv";"0.06110";"0.11488";"0.03612";"0.00316";"0.62942";"0.01599";"0.00003";"0.00003";"0.13916";"0.00003";"0.00003";"0.00003"
"1979";"paris agreement failing yet new hope preserving li";"0.03035";"0.15418";"0.04847";"0.62685";"0.00317";"0.07415";"0.00015";"0.00317";"0.05603";"0.00015";"0.00317";"0.00015"
"1980";"perhaps patient man washington merrick garland lik";"0.68876";"0.03905";"0.00016";"0.00016";"0.00016";"0.00178";"0.00016";"0.00016";"0.25616";"0.00016";"0.00016";"0.01312"
"1981";"party century author truman capote hosted black wh";"0.01344";"0.00012";"0.00375";"0.00012";"0.00738";"0.00012";"0.00012";"0.00012";"0.43343";"0.00012";"0.00012";"0.54115"
"1982";"boris johnson ha used press conference downing str";"0.00003";"0.13056";"0.26484";"0.15578";"0.00003";"0.25598";"0.00003";"0.00003";"0.17623";"0.00924";"0.00719";"0.00003"
"1983";"blog closing thank following merck amp co ha exper";"0.03759";"0.00003";"0.55716";"0.00003";"0.00003";"0.00003";"0.00003";"0.00465";"0.00003";"0.40034";"0.00003";"0.00003"
"1984";"former prime minister theresa may one pressing mat";"0.21452";"0.32724";"0.00018";"0.00018";"0.00942";"0.00203";"0.00018";"0.00018";"0.39560";"0.00018";"0.00018";"0.05007"
"1985";"thats samantha lock today covid live blog thanks j";"0.00003";"0.03343";"0.58863";"0.00196";"0.00067";"0.00003";"0.00003";"0.00003";"0.04049";"0.33302";"0.00067";"0.00100"
"1986";"thats evening rundown covered afternoon roberta ja";"0.67914";"0.03416";"0.03181";"0.02379";"0.00572";"0.05189";"0.00003";"0.00003";"0.07464";"0.08434";"0.01442";"0.00003"
"1987";"eve saturday night derby win western united melbou";"0.00019";"0.08238";"0.00019";"0.00019";"0.00210";"0.00019";"0.02122";"0.41495";"0.43406";"0.00019";"0.04415";"0.00019"
"1988";"apart music spring humour love book surely biggest";"0.00303";"0.00014";"0.08225";"0.02175";"0.00591";"0.00014";"0.00014";"0.01743";"0.54754";"0.05488";"0.01311";"0.25367"
"1989";"edition chess wimbledon tata steel wijk aan zee go";"0.03185";"0.02658";"0.00722";"0.00194";"0.00370";"0.00018";"0.20961";"0.17441";"0.05649";"0.01954";"0.00898";"0.45952"
"1990";"use popular messaging service whatsapp may noticed";"0.00018";"0.00018";"0.00018";"0.00201";"0.00201";"0.56042";"0.00384";"0.00018";"0.32424";"0.00018";"0.10637";"0.00018"
"1991";"wouldnt wonderful never face another pandemic refl";"0.00937";"0.00783";"0.41938";"0.17521";"0.00015";"0.00015";"0.00015";"0.00015";"0.16907";"0.19211";"0.02626";"0.00015"
"1992";"mere hour left deadline donald trump officially an";"0.91979";"0.00017";"0.00017";"0.00017";"0.00187";"0.00187";"0.00017";"0.00017";"0.06318";"0.00017";"0.00017";"0.01209"
"1993";"going leave day thanks following along reminder ke";"0.00003";"0.00526";"0.35470";"0.00003";"0.00069";"0.02651";"0.00003";"0.00003";"0.02455";"0.58809";"0.00003";"0.00003"
"1994";"concludes blog today well back today bright early ";"0.00059";"0.00112";"0.01182";"0.00005";"0.01610";"0.03055";"0.00112";"0.62545";"0.30072";"0.00433";"0.00005";"0.00808"
"1995";"weve launched new blog link head latest brazil suf";"0.01501";"0.01859";"0.24456";"0.00003";"0.04594";"0.00915";"0.00166";"0.00003";"0.10878";"0.52882";"0.01436";"0.01306"
"1996";"thanks following along blog closed catch latest co";"0.00008";"0.03702";"0.67923";"0.00008";"0.00008";"0.00008";"0.00176";"0.00008";"0.06976";"0.21164";"0.00008";"0.00008"
"1997";"today nutshell australia dominated pool china took";"0.00009";"0.00009";"0.01654";"0.00009";"0.00101";"0.00101";"0.92223";"0.01471";"0.04396";"0.00009";"0.00009";"0.00009"
"1998";"boris johnson lead effort fend accusation world ri";"0.00017";"0.40826";"0.00532";"0.08076";"0.00360";"0.00017";"0.00017";"0.00017";"0.00703";"0.48028";"0.01389";"0.00017"
"1999";"bong big ben ha struck midnight fresh liveblog ha ";"0.00099";"0.00130";"0.01115";"0.00543";"0.00099";"0.00003";"0.65268";"0.08709";"0.20911";"0.01115";"0.00003";"0.02005"
"2000";"monday april national cabinet meeting today try re";"0.11215";"0.00012";"0.15356";"0.12311";"0.11581";"0.02569";"0.06223";"0.00012";"0.28020";"0.04518";"0.08171";"0.00012"
"2001";"reshuffle boris johnson cabinet way know far key p";"0.00089";"0.17155";"0.08300";"0.00008";"0.02021";"0.53945";"0.00008";"0.01296";"0.12888";"0.00491";"0.00008";"0.03792"
"2002";"blog closing thanks much reading well back hour ro";"0.00686";"0.00365";"0.56174";"0.00124";"0.00084";"0.01006";"0.00004";"0.00044";"0.09747";"0.30996";"0.00766";"0.00004"
"2003";"joe biden face key test commitment climate action ";"0.02862";"0.19308";"0.02344";"0.66835";"0.00013";"0.00013";"0.02603";"0.00013";"0.00142";"0.00013";"0.05840";"0.00013"
"2004";"defence review foreign policy reset come go britis";"0.00016";"0.77664";"0.00330";"0.00016";"0.00016";"0.07089";"0.00016";"0.00016";"0.13376";"0.00016";"0.00016";"0.01430"
"2005";"one thing ha become obvious summer heat inevitable";"0.00010";"0.01658";"0.05673";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.50772";"0.00937";"0.02687";"0.38210"
"2006";"happy work frontline see canadian medical system f";"0.00017";"0.19666";"0.31213";"0.00190";"0.00017";"0.00017";"0.00017";"0.00017";"0.18114";"0.24836";"0.05188";"0.00707"
"2007";"donald trump highly anticipated acquittal senate i";"0.65759";"0.09567";"0.00016";"0.00016";"0.00016";"0.00016";"0.00016";"0.00016";"0.21347";"0.00016";"0.00016";"0.03200"
"2008";"new era rugby portrayed welsh rugby union ha gone ";"0.00016";"0.02663";"0.00016";"0.00016";"0.00016";"0.07023";"0.07178";"0.25397";"0.46263";"0.00171";"0.04998";"0.06244"
"2009";"stock market sea red amid worry third wave coronav";"0.00083";"0.07506";"0.03577";"0.01433";"0.00599";"0.02981";"0.00044";"0.00401";"0.01830";"0.17430";"0.64112";"0.00004"
"2010";"five year old something strange happened busy afte";"0.00007";"0.00007";"0.06380";"0.01692";"0.00007";"0.00667";"0.00007";"0.00007";"0.65639";"0.00007";"0.00007";"0.25571"
"2011";"ron desantis exultant way florida think inspires c";"0.69788";"0.02935";"0.00012";"0.00012";"0.01595";"0.05127";"0.00012";"0.00012";"0.20470";"0.00012";"0.00012";"0.00012"
"2012";"good illustration elton john last week scored eigh";"0.00008";"0.00008";"0.00008";"0.00008";"0.00171";"0.00902";"0.02772";"0.02934";"0.67721";"0.00089";"0.00008";"0.25370"
"2013";"good morning new information ha emerged police han";"0.12840";"0.07181";"0.13343";"0.00013";"0.03408";"0.19882";"0.01522";"0.02905";"0.27804";"0.04540";"0.06552";"0.00013"
"2014";"larry king american broadcaster cable news intervi";"0.25826";"0.00361";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.34773";"0.00017";"0.00017";"0.38902"
"2015";"bid white house engulfed tidal wave fabricated new";"0.31889";"0.33469";"0.00013";"0.00013";"0.02384";"0.06072";"0.00013";"0.00013";"0.24776";"0.00145";"0.01199";"0.00013"
"2016";"thank following live coverage business economics f";"0.01242";"0.00004";"0.05026";"0.00004";"0.01065";"0.01383";"0.00039";"0.00004";"0.05804";"0.00640";"0.84787";"0.00004"
"2017";"russian poet maria stepanova born came age amid up";"0.00015";"0.00015";"0.00015";"0.00160";"0.02921";"0.00015";"0.00015";"0.00015";"0.41136";"0.00015";"0.00015";"0.55667"
"2018";"stage screen actor charlotte cornwell ha died aged";"0.08123";"0.00018";"0.00018";"0.00018";"0.01279";"0.06682";"0.00018";"0.00738";"0.11726";"0.00018";"0.00558";"0.70803"
"2019";"good morning besieged federal parliamentarian face";"0.07772";"0.03956";"0.00140";"0.08916";"0.04846";"0.16930";"0.00776";"0.00013";"0.41351";"0.10188";"0.02938";"0.02175"
"2020";"good morning prosecutor house representative yeste";"0.44224";"0.00015";"0.00015";"0.03250";"0.23737";"0.10336";"0.01094";"0.00015";"0.07409";"0.09874";"0.00015";"0.00015"
"2021";"beatles youngest seven got steady diet beatles bro";"0.01173";"0.00017";"0.00017";"0.00017";"0.01504";"0.00017";"0.00347";"0.00677";"0.61649";"0.00017";"0.00017";"0.34551"
"2022";"international migration firm investigated allegedl";"0.00016";"0.07474";"0.08902";"0.00016";"0.06998";"0.51269";"0.00016";"0.00016";"0.05570";"0.03983";"0.15725";"0.00016"
"2023";"jaw dropping moment week snp common leader ian bla";"0.00708";"0.13830";"0.00012";"0.00476";"0.00128";"0.42162";"0.00012";"0.00012";"0.27880";"0.00012";"0.00012";"0.14758"
"2024";"donald trump presidency uc davis law professor car";"0.64529";"0.03725";"0.00013";"0.00013";"0.12558";"0.06029";"0.00013";"0.00269";"0.12686";"0.00013";"0.00141";"0.00013"
"2025";"july malaysia airline flight mh crashed eastern uk";"0.00322";"0.00015";"0.00015";"0.00015";"0.45009";"0.08922";"0.00015";"0.00169";"0.22589";"0.00169";"0.00015";"0.22743"
"2026";"public see donald trump white house record year gr";"0.61509";"0.00016";"0.00016";"0.00016";"0.00016";"0.20733";"0.00016";"0.00016";"0.10704";"0.00016";"0.00674";"0.06264"
"2027";"dup ha brushed aside court ruling saying decision ";"0.00003";"0.18276";"0.12302";"0.02274";"0.00003";"0.34487";"0.00003";"0.00003";"0.13839";"0.00003";"0.18800";"0.00003"
"2028";"marshall island people used vagary ocean recently ";"0.00458";"0.22112";"0.00003";"0.63080";"0.00073";"0.00003";"0.00003";"0.00003";"0.10411";"0.00003";"0.03845";"0.00003"
"2029";"blog closed follow latest update pandemic around w";"0.00133";"0.01560";"0.46271";"0.00068";"0.01884";"0.00295";"0.00003";"0.00003";"0.00003";"0.46725";"0.03051";"0.00003"
"2030";"day eight depot lymm outside warrington cheshire l";"0.00016";"0.02583";"0.07879";"0.00016";"0.00016";"0.14779";"0.02423";"0.06916";"0.22160";"0.00177";"0.43020";"0.00016"
"2031";"ben fisher cardiff city stadium witness wale secur";"0.00006";"0.00006";"0.00006";"0.00006";"0.00061";"0.00006";"0.00006";"0.99883";"0.00006";"0.00006";"0.00006";"0.00006"
"2032";"weve launched new blog link head latest uruguay ha";"0.02229";"0.05067";"0.19067";"0.00035";"0.04487";"0.00003";"0.00003";"0.00003";"0.00003";"0.68579";"0.00519";"0.00003"
"2033";"people live narrative boris johnson recent profile";"0.00010";"0.57965";"0.00889";"0.00108";"0.00010";"0.03528";"0.01085";"0.00010";"0.14083";"0.00010";"0.00010";"0.22293"
"2034";"good morning chance donald trump convicted impeach";"0.56654";"0.11777";"0.00170";"0.02646";"0.09301";"0.00170";"0.00015";"0.00015";"0.10539";"0.04503";"0.00944";"0.03265"
"2035";"iceland dai freyr year future scholar camp pen ent";"0.01496";"0.00010";"0.00010";"0.00010";"0.01298";"0.00010";"0.00010";"0.12000";"0.34790";"0.00010";"0.01001";"0.49356"
"2036";"pm time many people thinking bed pulling hiking bo";"0.00116";"0.00116";"0.00011";"0.04541";"0.00116";"0.00643";"0.00011";"0.01802";"0.61536";"0.00011";"0.04435";"0.26665"
"2037";"top story tariff taken table pm dinner hello warre";"0.00902";"0.12297";"0.21908";"0.00704";"0.03379";"0.28052";"0.02091";"0.15170";"0.10018";"0.00010";"0.05460";"0.00010"
"2038";"good morning approach grim milestone half million ";"0.29900";"0.05325";"0.11848";"0.04718";"0.07904";"0.00015";"0.00167";"0.00015";"0.25349";"0.06235";"0.01532";"0.06993"
"2039";"indigenous reindeer herder bringing legal action p";"0.03020";"0.02314";"0.00548";"0.61833";"0.00018";"0.12381";"0.00018";"0.00371";"0.18209";"0.00018";"0.01254";"0.00018"
"2040";"reminded important thing life valuable relation eu";"0.00005";"0.00005";"0.03113";"0.00100";"0.00005";"0.00005";"0.00005";"0.83402";"0.12725";"0.00626";"0.00005";"0.00005"
"2041";"one day march sat theater new york city took caref";"0.20836";"0.13803";"0.00152";"0.00014";"0.00014";"0.05116";"0.00014";"0.00014";"0.45656";"0.00427";"0.00014";"0.13941"
"2042";"march sophie trevitt office working civil lawyer a";"0.11050";"0.00017";"0.06871";"0.00017";"0.03862";"0.09545";"0.00017";"0.00017";"0.68556";"0.00017";"0.00017";"0.00017"
"2043";"closed blog today catch latest coronavirus coverag";"0.03496";"0.01552";"0.57792";"0.00003";"0.00003";"0.01585";"0.00201";"0.00003";"0.01684";"0.33247";"0.00432";"0.00003"
"2044";"far right website among platform used organize dea";"0.17704";"0.00016";"0.00016";"0.00016";"0.05543";"0.63977";"0.00016";"0.00016";"0.09649";"0.03016";"0.00016";"0.00016"
"2045";"people haziest recollection fallout occurred frenc";"0.00016";"0.07403";"0.00509";"0.00016";"0.14790";"0.04284";"0.00016";"0.00016";"0.35473";"0.00016";"0.00016";"0.37443"
"2046";"good morning friday march imogen dewey bringing mo";"0.11971";"0.00012";"0.00012";"0.13167";"0.07068";"0.19505";"0.02165";"0.00012";"0.35291";"0.06589";"0.03360";"0.00849"
"2047";"uk ha reported new case covid government data show";"0.00004";"0.00004";"0.46981";"0.00004";"0.00004";"0.00225";"0.02323";"0.00004";"0.03575";"0.46871";"0.00004";"0.00004"
"2048";"blog closing thanks much reading well back hour ro";"0.01152";"0.01316";"0.53775";"0.00003";"0.02137";"0.03089";"0.00003";"0.00003";"0.09917";"0.26758";"0.01645";"0.00200"
"2049";"right time shift focus copenhagen first last tie d";"0.00005";"0.00005";"0.03954";"0.00005";"0.00005";"0.00005";"0.00005";"0.75880";"0.19334";"0.00795";"0.00005";"0.00005"
"2050";"top story ‘ urgent need de escalation tension hell";"0.00114";"0.06841";"0.02287";"0.10567";"0.04564";"0.14604";"0.06945";"0.07048";"0.26816";"0.09015";"0.05806";"0.05392"
"2051";"ally mccoist full flow tale expedition side atlant";"0.01465";"0.00821";"0.00016";"0.00016";"0.00016";"0.00016";"0.00016";"0.42354";"0.49276";"0.00016";"0.02109";"0.03880"
"2052";"author barbara pym day job international african i";"0.00013";"0.00013";"0.00013";"0.00013";"0.00268";"0.01800";"0.00396";"0.01162";"0.43935";"0.00013";"0.00013";"0.52362"
"2053";"ruction buckingham palace fuel republican movement";"0.18145";"0.06843";"0.00012";"0.08333";"0.02745";"0.06967";"0.00012";"0.00882";"0.36649";"0.08582";"0.05229";"0.05601"
"2054";"roundup evening covid news infection south africa ";"0.00003";"0.00565";"0.49537";"0.00003";"0.00003";"0.00003";"0.01491";"0.00003";"0.01061";"0.47322";"0.00003";"0.00003"
"2055";"blog closed find coronavirus coverage link see cor";"0.05306";"0.04127";"0.29887";"0.00003";"0.00003";"0.01378";"0.00363";"0.00003";"0.04258";"0.54664";"0.00003";"0.00003"
"2056";"happy know group stage start new european champion";"0.00005";"0.00005";"0.00005";"0.02116";"0.00341";"0.00005";"0.00005";"0.95485";"0.00005";"0.00005";"0.02020";"0.00005"
"2057";"thanks following along blog closed catch latest co";"0.00003";"0.03663";"0.44379";"0.00267";"0.00432";"0.01553";"0.00036";"0.00102";"0.05476";"0.40653";"0.03432";"0.00003"
"2058";"good morning imogen dewey bringing news coronaviru";"0.13821";"0.04395";"0.17539";"0.07847";"0.00013";"0.13290";"0.06917";"0.01208";"0.33869";"0.00943";"0.00146";"0.00013"
"2059";"like desperate thrill seeker interminable lockdown";"0.00016";"0.04655";"0.00016";"0.00016";"0.00016";"0.23049";"0.00016";"0.04015";"0.60956";"0.02735";"0.00016";"0.04495"
"2060";"italy champion azzurri inspired world special ital";"0.00212";"0.02087";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.85039";"0.12586";"0.00004";"0.00004";"0.00046"
"2061";"italy champion azzurri inspired world special ital";"0.00004";"0.02296";"0.00004";"0.00004";"0.00004";"0.00004";"0.00004";"0.85164";"0.12503";"0.00004";"0.00004";"0.00004"
"2062";"thats alex mistlin today hope good one wherever by";"0.00003";"0.00003";"0.59352";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.03366";"0.37253";"0.00003";"0.00003"
"2063";"time recap world stock market rallied concern pote";"0.00003";"0.05374";"0.13775";"0.00003";"0.01846";"0.00003";"0.00003";"0.00003";"0.01658";"0.01440";"0.75888";"0.00003"
"2064";"june government published long awaited report ufo ";"0.02597";"0.00008";"0.00921";"0.00008";"0.10516";"0.04272";"0.00008";"0.00008";"0.69228";"0.00008";"0.00008";"0.12420"
"2065";"genghis khan got dying wish despite attempt archae";"0.00011";"0.00011";"0.03997";"0.55602";"0.02812";"0.00011";"0.00011";"0.00011";"0.32116";"0.00011";"0.00011";"0.05398"
"2066";"roundup key moment evening coronavirus related dea";"0.00102";"0.00003";"0.27631";"0.00003";"0.00003";"0.00003";"0.00003";"0.00003";"0.00630";"0.71545";"0.00069";"0.00003"
"2067";"thats today thanks email following along afternoon";"0.01257";"0.03137";"0.03764";"0.00003";"0.00003";"0.03381";"0.01709";"0.60584";"0.25942";"0.00003";"0.00212";"0.00003"
"2068";"covids baby proclaims bare chested man wearing fac";"0.62318";"0.10416";"0.02523";"0.00012";"0.00012";"0.00012";"0.01686";"0.00012";"0.19266";"0.00012";"0.00012";"0.03719"
